show_id,type,title,director,cast,country,date_added,release_year,duration,listed_in,description,netflix,hulu,disney+,prime,imdb,rotten_tomatoes
s7897,Movie,Cover Versions,Todd Berger,"Katie Cassidy, Drake Bell, Austin Swift, Jerry Trainor, Debby Ryan, Ashley Argota, Jenn An",,,2018,87 min,Suspense,"Four band members tell varying accounts of a night of sex, drugs, and murder before their first big show at a popular music festival.",0,0,0,1,6.5,79
s7898,Movie,Angulika,Prem Aryan,"Priyamani, Dev Gill",,,2021,130 min,"Horror, Suspense","Starring Priyamani, the film is a woman-centric thriller film. It is said to be on the same lines as Arundhati and Deepak who played fiance to Arundhati, is also starring in this film.",0,0,0,1,4.1,59
s7899,Movie,Age of Treason,Kevin Connor,"Bryan Brown, Matthias Hues, Amanda Pays, Art Malik, Patricia Kerrigan, Elisabetta Coraini, Richard D. Sharpe, Sophie Okonedo, Anthony Valentine",,,1994,94 min,"Action, Drama","Bryan Brown as Falco, is a hard luck private investigator working the streets of Rome...in 69 A.D.! Falco and his partner Justus reluctantly accept an assignment to find the missing son of a prominent Roman Senator. Soon they are caught up in a deadly plot to control the future of the Roman Empire. Age of Treason presents the splendor and decadence of ancient Rome awash in mystery and intrigue.",0,0,0,1,4.7,98
s7900,Movie,9 Stacks,Steve Horn,"Maurice Mack, Will Bennett, Tamara Jewel, Jason Wimberly, Walkisha (RED) Lee, Lakeesha Williams, Tiffany  Mitchell",,,2021,104 min,"Action, Comedy, Drama","In a world where scamming is becoming the new normal. This fiction Dramedy tells how Randy gets caught up in a business fraud transaction and Now, he's questioning whether he should do the right thing and return the money or take his chances and take the money and run.",0,0,0,1,9.7,83
s7901,Movie,12B,Jeeva,"Shaam, Simran, Jyothika, Vivek, Sunil Shetty",,,2001,156 min,"Drama, Romance","While working at a friend's garage, Shakti falls in love with Jotika. However, her parents want her to marry Pratap, a rich businessman. What will be the outcome of this love triangle?",0,0,0,1,8.4,32
s7902,Movie,Yemaali,V. Z. Durai,"Samuthirakani, Sam Jones, Athulya Ravi, Roshni Prakash",,,2018,140 min,"Comedy, Drama","When his girlfriend breaks up with him, Mali wishes to kill her and asks his friend, Arvind, for help. Reluctant, Arvind advises Mali to hatch a foolproof murder plan before making any rash decisions.",0,0,0,1,9.1,95
s7903,Movie,The Speed Reporter 1936 Crime Drama Thriller Film Noir Classic Mystery,Bernard Ray,"Richard Talmadge, Luana Walters",,,1936,51 min,"Drama, Romance","After a night of gangster terrorism in a large metropolitan city, the police haul in some of the perpetrators. The Evening Gazette runs the headline that financier Roger Renfrew will head the City Reform League in a fight to clean up city politics.",0,0,0,1,6.3,47
s7905,Movie,The Good Night,Jake Paltrow,"Danny DeVito, Martin Freeman, Gwyneth Paltrow, Penelope Cruz, Keith Allen, Steffan Boje, Sonia Doubell, Michael Gambon, Stephen Graham, Kate Harper, Gael Le Cornec, Bruno Lastra, Martino Lazzeri, Meredith MacNeill, Simon Pegg, Amber Sealey, Deva Bennett Skye, Joyce Springer, Finty Williams, Juliana Kiehl",,,2007,93 min,Comedy,"Penélope Cruz, Martin Freeman, Gwyneth Paltrow, and Danny DeVito co-star in this dark comedy about an obsessed man who will do anything to make his passion-filled dream life a reality.",0,0,0,1,7.5,43
s7906,Movie,The Courier (2021) (4K UHD),Dominic Cooke,"Benedict Cumberbatch, Merab Ninidze, Rachel Brosnahan, Jessie Buckley, Angus Wright",,,2021,112 min,"Drama, Suspense","Benedict Cumberbatch (DOCTOR STRANGE) and Rachel Brosnahan (""The Marvelous Mrs. Maisel"") star in this true-life Cold War spy thriller about British businessman Greville Wynne, who must form an alliance with a Soviet spy to prevent a nuclear confrontation.",0,0,0,1,9.9,71
s7907,Movie,The Courier (2021),Dominic Cooke,"Benedict Cumberbatch, Merab Ninidze, Rachel Brosnahan, Jessie Buckley, Angus Wright",,,2021,112 min,"Drama, Suspense","Benedict Cumberbatch (DOCTOR STRANGE) and Rachel Brosnahan (“The Marvelous Mrs. Maisel”) star in this true-life Cold War spy thriller about British businessman Greville Wynne, who must form an alliance with a Soviet spy to prevent a nuclear confrontation.",0,0,0,1,7.0,37
s7909,Movie,Sugar Daddy,Wendy Morgan,"Kelly McCormack, Colm Feore, Ishan Davé, Amanda Brugel, Nicholas Campbell, Kaniehtiio Horn, Aaron Ashmore, Noam Jenkins, Jess Salgueiro, Michelle Morgan, Hillary McCormack",,,2021,100 min,"Drama, Romance","When a struggling musician can't afford her rent, she signs up for a website where rich older men pay to date younger women. Her new money-making venture sends her down a dark rabbit hole that forces her to grow up fast, shaping her music, and how she sees the world.",0,0,0,1,7.4,85
s7910,Movie,Quota,P. Amudhavanan,"Bhavaas, Niharika, Aadhil, Chella, Saji Subarna",,,2020,101 min,Drama,The movie revolves around the story of two underprivileged children who struggle to achieve their dreams.,0,0,0,1,6.7,31
s7911,Movie,Queen Marie,Alexis Sweet Cahill,"Roxana Lupu, Daniel Plier, Richard Elfyn, Patrick Drury, Caroline Loncq, Robert Cavanah, Nicholas Boulton, Serban Pavlu, Iulia Verdes, Adrian Titieni, Karen Westwood, Philippe Caroit",,,2021,110 min,"Action, Drama","Devastated by the First World War and plunged into political controversy, Romania's every hope accompanies its queen on her mission to Paris to lobby for international recognition of its great unification at the 1919 peace talks. Based on a true story.",0,0,0,1,8.3,33
s7912,Movie,Out of Bounds,Richard Tuggle,"Anthony Michael Hall, Jenny Wright, Jeff Kober, Glynn Turman, Raymond J. Barry, Meat Loaf, Jerry Levine, Pepe Serna, John Vickery",,,1986,93 min,"Action, Drama","Daryl's parents ship him off to the big city to live with his brother, hoping he will have a better life there. After a baggage mix-up at the airport, Daryl finds himself in possession of a drug cache, which a drug dealer wants back.",0,0,0,1,6.9,76
s7913,Movie,One More Saturday Night,Dennis Klein,"Tom Davis, Al Franken, Moira Sinise, Frank Howard, Bess Meyer, Nina Siemaszko, Ted Levine, John Cameron Mitchell, Kevin J. O'Connor, Mike Hagerty, Chelcie Ross, Meshach Taylor",,,1986,96 min,Comedy,The problems faced by both teenagers and adults in a small Minnesota town who are trying to get dates for a Saturday night.,0,0,0,1,7.4,42
s7914,Movie,Noxious 2,Kevin Parkinson,Bathsheba Nichole Adams,,,2021,83 min,Action,Meet Kennedy a Vigilante a modern street warrior who is determined to rid the streets of criminals.,0,0,0,1,4.2,47
s7916,Movie,Montana,Jennifer Leitzes,"Philip Seymour Hoffman, Kyra Sedgwick, Stanley Tucci, Robin Tunney, Robbie Coltrane, John Ritter, Ethan Embry",United States,,1998,96 min,"Action, Adventure, Comedy",A hit woman and her sickly boyfriend try to find out who's plotting to kill her boss.,0,0,0,1,7.9,73
s7917,Movie,Max and Me,Claire Andrew,"Matthew Erick White, Lily Bleu Andrew, Mathew Odette, Grant Anstine, Melissa Ponzio",,,2020,104 min,"Drama, Romance","A coming of age story about an awkward teenage boy who falls in love with the girl next door, who he soon discovers passed away the year before from Cystic Fibrosis, and he's in love with a ghost.",0,0,0,1,7.7,82
s7918,Movie,Madhoshi,Anil Sharma,"John Abraham, Bipasha Basu, Priyanshu Chatterjee, Dolly Bindra, Anang Desai, Smita Jaykar, Dinesh Kaushik, Shweta Tiwari",,,2004,123 min,"Arts, Entertainment, and Culture, Drama, Suspense","Despite being engaged to Arpit, Anupama falls in love with Aman, a stranger. However, when her family members decide to meet him, they are shocked to discover that a person named Aman does not exist.",0,0,0,1,5.3,67
s7919,Movie,Lake Michigan Monster,Ryland Brickson Cole Tews,"Ryland Brickson Cole Tews, Erick West, Beulah Peters, Daniel Long",,,2019,78 min,"Action, Comedy, Horror","On the shores of Lake Michigan, Captain Seafield enlists a crew of misfits in a bid to slay the hellish monster that prowls the depths. But as his obsession with exacting revenge on the creature that killed his father threatens to consume him, can weapons expert Sean Shaughnessy, sonar whiz Nedge Pepsi and N.A.V.Y. (Nautical Athletes and adVenture Yunit) officer Dick Flynn hold the show together?",0,0,0,1,8.9,49
s7920,Movie,Konga,John Lemont,,,,1961,90 min,Science Fiction,A London botonist returns from Africa with a small chimpanzee. After injecting the animal with a serum extracted from a carnivorous plant the once docile chimp goes on a rampage throughout London.,0,0,0,1,4.7,88
s7921,Movie,Henri,Simon Shore,Kara Bowman,,,1994,59 min,Drama,"Henrietta Begley is 10 years old and plays the accordion like an angel. When she wins a place at a Belfast music festival, she knows just what to perform - her father's favorite Orange march. Billeted with the Dougans in their high-rise flat off the Falls Road, however, she is introduced to a different culture and begins to doubt her choice.",0,0,0,1,6.0,90
s7922,Movie,Fist of the Red Dragon,"Chin-Chung Chan, Woo-Ping Yuen","Donnie Yen, Yuk Wong, Dickson Ga-Sing Lee",,,1993,91 min,Action,"Action-packed with Donnie Yen kicking his adversaries in the role of ""Beggar Su"". A young Beggar Su getting addicted to opium and manipulated by a scheming imperial prince to fight against WFH and assassinate a righteous general. As expected, Beggar Su repents and gangs up with WFH against the prince in a climactic battle. Guess who you have helping the prince, the White Lotus sect of course...",0,0,0,1,9.7,58
s7923,Movie,Fahim Anwar: There's No Business Like Show Business,Aristotle Athiras,Fahim Anwar,,,2017,65 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Pigeons, NBA Jam, an audition gone wrong. Fahim Anwar displays some of the smartest stupid material with moments of poignancy in his first one hour special. Join him on the quest to make his parents less disappointed.",0,0,0,1,6.2,56
s7924,Movie,Eight Hours from Paris,Philippa Lowthorpe,"Tom Higgins, Julia Ford, Angela Walsh",,,1997,75 min,"Drama, Romance","Sheila is stuck in a marriage that has lost its sparkle. Janet cannot wait to marry Colin, but he is already married - to his job... Beneath the humdrum surface of middle England, life seethes with secrets and dramas. The railway town of Crewe is no exception. This movie blends local people with actors in a humorous and touching portrait.",0,0,0,1,7.7,78
s7925,Movie,Dhilluku Dhuddu 2,Rambhala,"Santhanam, Shritha Sivadas, Deepti, Rajendran, Bipin, Urvashi",,,2019,111 min,Horror,"In a bid to escape from Viji's antics, his neighbours lure him to fall in love with Maya. However, everything turns upside down when he realises that a ghost is protecting Maya.",0,0,0,1,6.9,63
s7926,Movie,Crooked Arrows,Steve Rash,"Brandon Routh, Gil Birmingham, Crystal Allen",,,2012,105 min,Drama,A story centered on a Native American lacrosse team making its way through a prep school league tournament.,0,0,0,1,8.9,37
s7927,Movie,Crawl,Paul China,"George Shevtsov, Bob Newman, Georgina Haig, Baz McAlister, Lauren Dillon, Lynda Stoner, William Garvey, Pennyanne Lace, Paul Holmes, Catherine Miller, Andy Barclay, Paul Bryant, John Rees-Osborne",,,2011,81 min,Horror,"A seedy bar owner hires a mysterious Croatian to commit murder, but a planned double-crossing backfires when a young waitress is taken hostage. A suspenseful, yet darkly humorous chain of events builds to a bloodcurdling climax.",0,0,0,1,9.4,98
s7928,Movie,Closure,Steven Jacobson,"Kenny Wormald, Rachele Brooke Smith, Sarah Jayne Jensen, Ethan Stiefel, Peter Gallagher",,,2008,80 min,Drama,"A parable of rebirth, in which a middle class couple are subjected to an horrific assault, and embark on a spree of random violence themselves in an attempt to allow themselves to recover by negating their own consciences.",0,0,0,1,4.9,82
s7929,Movie,Army Of One,Stephen Durham,"Ellen Hollman, Matt Passmore, Geraldine Singer, Gary Kasper, Cam Bowen, Stephen Dunlevy",,,2020,87 min,"Action, Drama, Suspense","Out hiking, Special Forces Brenner Baker and her husband stumble upon an illegal drug compound. The drug dealers capture them, kill her husband, and leave her for dead. They should have made sure they finished the job. Now, 1st Lieutenant Brenner Baker of the Army's 75th Ranger Division is on a one-woman killing mission carving up everyone in her path until there is only one person standing, her.",0,0,0,1,9.1,96
s7931,Movie,Absence of The Good,John Flynn,"Stephen Baldwin, Tyne Daly, Allen Garfield",,,1999,99 min,"Action, Suspense","Salt Lake City homicide detective Caleb Barnes is under increasing pressure from all sides to crack a string of serial killings that have been terrorizing the city. At the same time, Barnes' home life is beginning to crumble in the wake of his son's accidental death. Will he solve the killings before the stress tears him apart?",0,0,0,1,7.5,68
s7932,Movie,A Perfect Day,Peter Levin,"Rob Lowe, Frances Conroy, Paget Brewster, Christopher Lloyd, Jude Ciccolella, Kevin Dunn, Rowena King, Mike Pniewski, Larry King",,,2006,91 min,Drama,A family man and suddenly-successful author encounters a mystic stranger who warns him he has only forty more days to live. Based on a novel by Richard Paul Evans.,0,0,0,1,7.0,60
s7933,Movie,Welcome The Stranger,Justin Kelly,"Abbey Lee, Caleb Landry Jones, Riley Keough, Rosemary Howard, John Clofine",,,2018,94 min,"Drama, Suspense","Alice unexpectedly shows up at her artist brother Ethan's home hoping to reconnect after an extended separation. He questions her motives, and before long, things spiral out of control as Alice begins having strange visions and Ethan's mysterious girlfriend Misty suddenly arrives.",0,0,0,1,7.7,57
s7934,Movie,Unmaad,Shahid Kabeer,Manisha Mondal,,,2018,125 min,Drama,Shankar an influential person who has his team of goons working for him as Cow Protectors who beat every person they see with a dairy animal and confiscate that animal.,0,0,0,1,5.3,48
s7935,Movie,The Witch of Kings Cross,Sonia Bible,,Australia,,2020,75 min,Documentary,"Allegations of satanic rituals, obscene art and sex orgies in 1950s Sydney. Inspired by the work of Aleister Crowley, bohemian artist Rosaleen Norton advocated a pantheist vision of witchcraft, and a sexual magic freed from religious and moral rules. Eventually the relentless scandals led to the downfall of her high society lover.",0,0,0,1,7.4,72
s7936,Movie,The Entitled,Aaron Woodley,"Ray Liotta, Kevin Zegers, Victor Garber, Laura Vandervoort, Dustin Milligan, Devon Bostick, Tatiana Maslany",,,2011,91 min,"Action, Adventure, Suspense","With no job security and a bleak future, Paul Dynan (Kevin Zegers) plans the perfect crime to help his struggling family extort a fortune from three wealthy men (including Ray Liotta, Victor Garber).",0,0,0,1,4.1,77
